#geotechnology dictionary extracted by Monika Sharma. Formatted by Roja (26-01-2016)
#Changes:: 1) Separated single word and multi words into separate dictionaries
#          2) English words are converted to lower case
#          3) Added category as 'noun' by default
#################################################################################
cohesive_noun	salAMgaSIlawA/sata_jAne_kI_pravqwwi
commissioning_noun	pravarwana_meM_lAnA/cAlU_karanA
complanate_noun	cOrasa/samawala
compressibility_noun	saMpIdyawA
compression_noun	saMpIdana
compressor_noun	saMpIdaka
concentrate_noun	gADZA/sAnxra
condenser_noun	saMGaniwra/xravaNiwra/parikaliwra
conductivity_noun	cAlakawA
conduits_noun	nalikA/galI/nala/vAhikA
confluence_noun	saMgama
consideration_noun	vicAra
consistence_noun	vinyAsa/saMgawi/sAmaMjasya/gADZApana
consolidation_noun	saMpiMdana/GanIkaraNa
consolidometer_noun	saMpiMdana_mApI
contamination_noun	saMxURaNa
control_noun	niyaMwraNa
correction_noun	saMSoXana
corrosion_noun	saMkRAraNa
coupling_noun	yugmana
criteria_noun	kasOtI/mAnaxaMda
crushed_noun	saMxaliwa
crystallization_noun	ravAkaraNa
cube_noun	Gana
curing_noun	saMsAXana/warAI_(wara_karanA)
cylinder_noun	belana/silindara
dam_noun	bAMXa
decantation_noun	niRAraNa/niswAraNa
decomposition_noun	apaGatana
definition_noun	pariBARA
deformability_noun	virUpyawA
dehydration_noun	nirjalIkaraNa
density_noun	Ganawva
description_noun	varNana
desiccant_noun	jala_SuRkaka
design_noun	aBikalpa
deterioration_noun	avanawi
determination_noun	nirXAraNa
device_noun	yukwi
dewatering_noun	vijalana/jala_niRkAsana/jalApacayana
diffusivity_noun	viswAra/visaraNaSIlawA
dilatation_noun	viswAraNa
dilatometer_noun	viswAramApI
dilute_noun	virala_karanA
dimension_noun	AyAma/parimApa
direct_noun	prawyakRa/sIXA
discharge_noun	nissaraNa
displacement_noun	visWApana
distributaries_noun	viwarikAeM
diversification_noun	viviXIkaraNa
downstream_noun	anupravAha
drainage_noun	jalanikAsI
drawdown_noun	jalAvawalana
drawings_noun	AreKa/reKAciwra
dredging_noun	paMkowsaraNa/walamArjana/walakarRaNa/nikarRaNa
drought_noun	sUKA/anAvqRti
durability_noun	cirasWAyiwva
dusting_noun	JAdZanA
effect_noun	praBAva
efflorescena_noun	uwPullana
elevation_noun	unnayana/UMcAI
embankment_noun	watabaMXa
equidimensional_noun	samAna_AyAmI/vimiwIya
equipment_noun	upaskara/upakaraNa
equipped_noun	susajjiwa
erosion_noun	aparaxana
establish_noun	sWApiwa
estimate_noun	Akalana/Akalana_karanA/Akaliwa_karanA
ettringite_noun	itrinjAita
evaluation_noun	mUlyAMkana
evapo-transpiration_noun	vARpana-uwsarjana
evaporability_noun	vARpaSIlawA
excavation_noun	KuxAI
exothermic_noun	URmAkRepI/AkRepaka
expansion_noun	prasAra
expansive_noun	prasaraNaSIla
exploration_noun	anveRaNa/Koja
extensibility_noun	viswIrNawAkArI/viswIrNa_hone_kI_kRamawA
extensometer_noun	xIrGa_anwara_mApI/eksatenso_mItara
extractor_noun	nicodZaka/niRkAsaka
facilities_noun	suviXAeM
factor_noun	guNaka/kAraka
feasibility_noun	vyavahAryawA
features_noun	lakRaNa
ferrate_noun	lohA_+_amla_kA_miSraNa/lohAmala_miSraNa
fine_noun	sUkRma/mahIna/bArIka
flocculation_noun	UrNana
flux_noun	Plaksa
foundations_noun	nIMva
freezing_noun	himakArI
frequency_noun	Avqwwi
friction_noun	GarRaNa
funnel_noun	kIpa/Panala
galvanizing_noun	jaswA_caDZAnA/gElvanIkaraNa
gauge_noun	geja/pramApI
glassy_noun	kAMca_ke_samAna/SISe_ke_samAna
gradation_noun	SreNIkaraNa/koti_nirXAraNa/wala_saMwulana
grading_noun	grediMga/SreNIkaraNa
granular_noun	kaNamaya/xAnexAra
granulator_noun	xAnexAra_banAne_vAlA
gravel_noun	bajarI
gravimetrie_noun	BArAwmaka
grinding_noun	peRaNa/pIsanA/GarRaNa/GisAI
grout_noun	grAuta
grouting_noun	grAuta_karanA
halloysite_noun	hEloijAita
hammer_noun	haWOdZA/Gana
histogram_noun	histogrAma/Ayawa_ciwra
hole_noun	surAKa/Cixra/Cexa
homogeneity_noun	samAMgawA
horizontal_noun	kREwija
humidity_noun	ArxrawA_yA_namI
hydrated_noun	jala_miSriwa
hydraulic_noun	jalIya/xravIya
hydrology_noun	jala_vijFAna
hydrolysis_noun	jalIya_viSleRaNa
hydrometer_noun	hAidromItara
hydrophilic_noun	jalasnehI/jala_ke_samAna/jalavaw
hydrophobic_noun	jala_viroXI
hygroscopic_noun	ArxrawA_xarSI/namo_xarSI/xravagrAhI
ideal_noun	AxarSa
identification_noun	pahacAna/aBinirXAraNa/aBijFAna/wAxAwmaya
igneous_noun	Agneya
indicator_noun	sUcaka
infrastructure_noun	avasWApanA/avasaMracanA
ingradient_noun	Gataka
innocuous_noun	ahAnikara
inspection_noun	nirIkRaNa
installation_noun	aXiRTApana/saMsWApana
instructions_noun	anuxeSa
instrumentation_noun	mApayaMwraNa/yaMwrIkaraNa
insulator_noun	avaroXI/URmAroXI
intake_noun	anwagrarhaNa
interflow_noun	anwaprarvAha
interior_noun	aByaMwara/aMwaraMga/aMwa/AMwarika/aMwasWa:
internal_noun	AMwarika
interstitial_noun	anwarAlIya_xarAravAlA/bIca_ke_sWAna_meM_sWiwa
investigations_noun	anveRaNa
jack_noun	jEka/uwWApaka
jetty_noun	jEtI/GAta
journal_noun	pawrikA/jarnala
kiln_noun	BatTA
kinematics_noun	SuxXa_gawi_vijFAna
lathe_noun	KarAxa
level_noun	swara/sawaha
limit_noun	sImA/haxa
linings_noun	lAiniMga
liquid_noun	xrava/warala
load_noun	BAra
loam_noun	xUmata
location_noun	avasWiwi/sWAna
logging_noun	saMleKana
maintenance_noun	anurakRaNa/raKaraKAva
mapping_noun	mAnaciwraNa
masonry_noun	cinAI
materials_noun	sAmagriyAM
measurement_noun	nApa/mApa/mApana
medium_noun	mAXyama
metastable_noun	miwasWAyI
mica_noun	aBraka
micrometer_noun	sUkRma_mApI
mineralogical_noun	KanijIya/Kanija_vijFAna_saMbaMXI
monitoring_noun	praboXana/anuSravaNa
morphology_noun	Akqwi_vijFAna
mortar_noun	gArA/masAlA
mould_noun	sAMcA
multi-dimensional_noun	bahu-AyAmI
multi-disciplinary_noun	bahu-viRayaka
multiaxial_noun	bahuakRIya
navigation_noun	nOsaMcAlana/nOvahana
normality_noun	sAmAnyawA
nozzle_noun	nojela
numbering_noun	saMKyaMAkana
numeric_noun	aMkIya
objectives_noun	uxxeSya
observation_noun	prekRaNa
office_noun	kAryAlaya
optimisation_noun	iRtawamIkaraNa
organization_noun	saMgaTana
osmosis_noun	osamosisa/parAsaraNa
outlet_noun	nissaraNa_mArga/nikAsa
oven_noun	BatTI
overflow_noun	uwplAvI/aXipravAha
oxide_noun	oYksAida
patrolman_noun	petrolamena/cOkIxAra
penetration_noun	beXana/praveSa
penstock_noun	penastoYka/jala_nissAraka
percentage_noun	prawiSawa
perforated_noun	saCixra/Cixriwa/Cixrila
performance_noun	niRpAxana
periclase_noun	tukadZe-tukadZe_honA/pariklesa
permeability_noun	pAragamyawA
petrographic_noun	SEla_vargika
petroleum_noun	pEtroliyama
petrological_noun	praswara/SEla_vijFAna_saMbaMXI
pile_noun	nIMva_swamBa
pipette_noun	pipeta
polishing_noun	poYlisa_karanA/camakAnA
porosity_noun	saMraXrawA
portable_noun	vahanIya
potential_noun	viBava
pozzolana_noun	jvAlAmuKI_Basma_yA_rAKa/pojolAnA
pre-consolidation_noun	pUrva_saMpiMdana
precipitation_noun	avakRepaNa/varRaNa
presentation_noun	praswuwIkaraNa
principles_noun	sixXAnwa
probable_noun	saMBAviwa
procedure_noun	prakriyA/kAryaviXi
processing_noun	saMsAXana
progress_noun	pragawi
properties_noun	guNa
proportions_noun	anupAwa/samAnupAwa
provisions_noun	prAvaXAna
qualitative_noun	guNAwmaka
quality_noun	guNavawwA
quantification_noun	mAwrA_nirXAraNa
quantitative_noun	mAwrAwmaka/parimANAwmaka
quantity_noun	mAwrA/parimApa
quarry_noun	KaxAna/KulI_KAna
radius_noun	arxXa_vyAsa/wrijyA
rainfall_noun	varRA
range_noun	sImA
rapid_noun	xruwavAha/wvariwa/SIGra/weja
reach_noun	KaNda/pahuMca
reagents_noun	aBikarmaka/prawikriyASIla_xravya_yA_Sakwi
recharge_noun	puna:_pUraNa/pUrwi
reciprocating_noun	prawyAgAmI
records_noun	aBileKa
recycled_noun	punarcakriwa/punarAvarwiwa
reduction_noun	katOwI
refrigerator_noun	praSIwaka/Prija
relative_noun	ApekRika/sApekRa
reports_noun	prawivexana/riportasa
reservoir_noun	jalASaya
resistance_noun	prawiroXa
retardation_noun	manxana/XImA_karanA
retention_noun	XAraNa
revolution_noun	parikramaNa
rigidity_noun	xqDZawA
rotation_noun	GUrNana
rough_noun	KuraxarA
rounded_noun	golAkAra
saline-alkaline-soil_noun	lavaNIya-kRArIya-mittI
salinity_noun	lavaNawA
sample_noun	namUnA/prawixarSa
sampling_noun	prawi_cayana/namUnA_lenA
sand_noun	rewa/bAlU
sanitary_noun	svacCawA/saPAI
saturated_noun	saMwqpwa
saturation_noun	saMwqpwi/BarAI
scarcity_noun	nyUnawA/kamI
scoop_noun	uxagarwa
scope_noun	kAryakRewra
scouring_noun	nirGarRaNa
sea-bed_noun	samuxra_wala
section_noun	anuBAga
sedimentation_noun	avasAxana
seepage_noun	risana/risanA
segregation_noun	pqWakkaraNa
semi-arid_noun	arxXaSuRka
settlement_noun	banxobaswa/avasWApana/niRIxana
shallow_noun	uWalA/CiCalA
shape_noun	Akqwi/AkAra
shear_noun	aparUpaNa
shoal_noun	Sola/mAXasWala
sieves_noun	CalanI/cAlanI
silica_noun	silikA
silicates_noun	siliketa
silt_noun	gAxa
siltometer_noun	gAxamApI_yaMwra/siltomItara
sintery_noun	siMtarI/wApa_puMjana
site_noun	sWala
size_noun	AkAra
slake_noun	Samana/buJAnA
slope_noun	DAla/DalAna/pravaNawA
smooth_noun	cikanA/masqNa
soft_noun	komala/narama
solid_noun	Tosa
solution_noun	Gola/upAya
sources_noun	swrowa
specific_noun	viSiRta/apekRiwa
specification_noun	vinirxeSa
spectrum_noun	varNakrama
sphericity_noun	golasva/golAI
stability_noun	sWAyiwva
stage_noun	caraNa/steja
statistics_noun	sAMKyikI
steep_noun	sIXI_DAla/KadZI_DAla
storage_noun	BaNdAraNa
store_noun	BaNdAra_yA_BaNdAra_Gara
strain_noun	vikqwi/niRpIdZana
strength_noun	bala/Sakwi/sArmaWya
stress_noun	prawibala
structure_noun	saMracanA
sub-angular_noun	upa-_koNIya
sub-rounded_noun	lagaBaga_golAkAra
sub-tributary_noun	upa-sahAyaka_naxI
submergence_noun	jalaplAvana/jalamagnAvasWA/nimajjana
suitability_noun	upayukwawA
tape_noun	tepa/PIwA
techniques_noun	wakanIka
temperature_noun	wApamAna
tensile_noun	wanana
tension_noun	wanAva
terrain_noun	BU-BAga/SEla_praxeSa
tetra-hydral_noun	cawuRPalakIya
texture_noun	gaTana/banAvata
titration_noun	anumApana
topography_noun	sWalAkqwi
toughness_noun	kaTorawA/kadZApana
toxins_noun	viREle_wawva
training_noun	praSikRaNa
transmissibility_noun	pAragamana_kRamawA
transmission_noun	saMcaraNa/prasAraNa
transpiration_noun	vARpowsarjana
treatment_noun	upacAra/praSoXana
trenches_noun	KAIyAM
trenching_noun	KAI_banAnA
triaxial_noun	wriakRIya/trAI-eksiyala
tributary_noun	upanaxI
trolly_noun	trAlI/TelA
trowel_noun	karanI
tunnels_noun	suraMge
twinning_noun	yamala/jodZe_banAnA
type_noun	kisma/prakAra
undrained_noun	anapavAha
unhydrated_noun	nirjalIya
uniform_noun	eka_samAna
upstream_noun	prawipravAha/UrXvapravAha
vacuum_noun	nirvAwa/SUnya
variability_noun	parivarwanIyawA
various_noun	viBinna
vehicle_noun	vAhana
velocity_noun	vega
verticle_noun	UrXva
vibrating_noun	kampamAna
vibrations_noun	kaMpana
void_noun	rikwi
weight_noun	BAra/vajana
workability_noun	sukAryawA/kArya_meM_lAne_kI_yogyawA
works_noun	nirmANa_kArya
yard_noun	addA/sWala/prAMgaNa
zone_noun	kRewra/KaMda
